cust_id,Geo,Age,R_ninteen,C_ninteen,R_twenty,C_twenty,R_twentyone,C_twentyone,R_twentytwo,C_twentytwo,R_twentythree,C_twentythree
120564955,Seongdong,56,161808.004,160,13458.956,56,29042.627,78,142325.961,117,173053.42,50
120800756,Yongsan,56,129433.678,346,86843.391,212,2889.78,13,157143,41,70014.86,12
120941144,Seongbuk,56,17925.71,25,61215.372,75,243002.016,224,576144.716,155,375527.04,77
121200141,Gangnam,55,2225.718,75,2668.27,68,62836.154,169,235396.059,120,171366.474,62
121656363,Gangnam,55,74026.2,45,141520.22,109,115862.78,156,218598.996,144,172675.439,88
121736826,Yongsan,55,4193.72,17,3882.5,19,5005.079,23,6137.75,30,1444.3,14
121930336,Gangnam,55,33694.794,37,225918.28,117,75246.639,57,162884.733,152,94192.62,107
121950641,Songpa,55,299497.102,297,463165.847,380,174877.27,300,1183252.305,239,441737.76,116
122184052,Gangnam,55,0,0,25030.6,34,20167.3,52,125203.4,80,13389.15,41
122257422,Yongsan,55,47327.34,238,55199.319,404,84755.111,474,123028.097,368,81893.68,179
122298169,Yangcheon,55,55503.851,251,95523.379,214,103688.521,367,137672.45,224,89497.067,194
122547599,Seocho,54,40170.232,139,25184.58,43,87879.241,111,166940.054,157,78314.94,72
122593284,Gangnam,54,116809.096,120,127202.678,121,164669.08,76,181717.9,81,56598.28,26
122640314,Seocho,54,0,0,251.39,3,230601.42,88,152965.45,54,136327.3,48
122785397,Gangnam,54,154646.144,332,260490.148,233,233946.501,212,347406.605,220,221975.092,104
122922402,Gangnam,54,83946.244,68,87675.284,64,179197.878,138,132473.572,93,86774.48,54
123084289,Yangcheon,54,49394.932,63,23068.797,83,135240.378,67,244987.103,113,120572.127,51
123112758,Gyeyang,54,3320.98,51,466.15,16,1124.24,38,129148.55,52,117730.4,101
123123143,Seocho,54,559.77,12,56.19,3,161698.442,103,122444.986,142,1695.934,22
123160204,Seongnam,54,14326.766,78,8872.266,91,4822.65,46,11558.839,54,4039.2,18
123255446,Gangnam,54,92629.89,38,110517.299,220,124242.902,183,288216.25,96,44115.1,59
123354749,Gangnam,54,651.7,19,4427.89,15,97539.53,85,158066.34,135,21154.28,50
123504246,Miryang,54,391703.062,222,332088.138,132,246530.424,84,424030.421,194,189931.504,85
123602425,Yongsan,54,93336.595,207,86250.641,282,100370.555,151,168239.618,150,127800.39,88
123613033,Yeonsu,54,45368.056,124,51113.653,98,70074.546,105,128902.564,112,32553.183,55
123628057,Gangnam,54,76457.626,142,111435.522,89,174811.576,218,284640.592,228,83732.342,92
123816241,Gangnam,54,154958.324,81,193967.575,82,156655.802,82,127005.078,42,103719.8,35
123819137,Guri,54,123188.997,96,117739.626,115,208852.94,158,178137.93,123,99275.39,90
123827854,Yongsan,54,4450.981,8,49544.79,58,138698.44,159,207609.07,134,140299.32,68
123856358,Seocho,54,16584.1,57,36673.9,36,76006.226,114,162229.356,133,103735.193,65
124064285,Gangnam,53,59839.294,196,61787.094,180,140710.522,108,142227.937,90,116483.4,56
124192185,Gangnam,53,124381.081,216,80751.556,194,55847.473,186,226873.842,157,13173.441,36
124213731,Gangnam,53,58435.357,70,148494.33,126,98281.732,134,206987.693,74,45054.85,67
124414086,Yeongdeungpo,53,2372.15,9,0,0,119266.349,201,176468.628,173,64162.67,90
124495868,Yongin,53,1350.12,63,368.5,13,53872.09,92,193587.672,266,22405.2,43
124777395,Seocho,53,59402.53,63,137243.78,64,117420.96,59,192183.4,61,194340.85,36
125085131,Gangnam,53,361901.671,99,456809.57,113,583445.2,136,628756.88,122,321345.4,41
125167542,Gangnam,53,3282.698,19,59448.169,59,73049.73,73,210064.216,123,33468.32,30
125246268,Gangnam,53,155840.962,65,121910.187,77,183603.096,72,128762.3,39,16036.6,12
125546947,Gangnam,52,20669.927,92,235678.009,189,163379.877,177,123059.4,152,15510.028,67
125561211,Jinju,52,1351,9,0,0,31750,37,245353.876,113,249678.7,43
125599437,Songpa,52,17361.825,87,15822.45,67,53403.303,75,154761.356,93,1694.57,13
125626836,Gangnam,52,86469.216,98,107901.42,97,156225.595,115,130588.74,112,78812.7,61
126482101,Yangcheon,52,78657.775,317,134108.592,433,148107.153,450,139380.657,374,21655.484,159
126535145,Seongdong,52,224865.423,261,307326.668,287,709643.32,110,2871436.22,48,318917.927,102
126605791,Yongsan,52,50222.222,193,26506.649,101,266761.604,80,563491.36,157,320788.796,142
126611341,Seongbuk,52,478824.052,418,877171.546,427,1720652.535,367,669351.21,247,449943.929,97
126619935,Dongdaemun,52,36928.5,105,44225.713,100,42958.83,56,124634.1,62,73026.226,38
126751651,Seodaemun,52,4391.24,23,79322.95,76,61972.18,100,152934.3,96,61936.3,45
127147875,Gangnam,51,88350.549,144,274551.234,226,169112.651,169,153691.954,131,34315.826,48
127177802,Seongdong,51,26889.202,197,445283.758,278,302782.021,261,856873.654,212,148726.312,95
127338576,Gwangjin,51,556523.09,336,540685.52,210,917774.184,259,1756851.138,203,668871.142,46
127423981,Gangnam,51,0,0,0,0,200032.1,11,220846.33,79,97033.822,34
127771741,Yeonsu,51,353,4,3726.2,6,111425.7,12,130517.5,14,32818,11
128064165,Gangnam,51,64440.88,120,144540.35,260,185798.79,98,122834.822,68,85555.81,47
128114164,Gimpo,51,6883.53,42,15753.33,47,42823.25,80,127036.937,96,101994.263,70
128164776,Gangnam,51,12940,16,48876.218,103,120784.3,129,325328.14,230,200075.22,125
128187981,Gangnam,51,782,6,215.3,5,23164.92,24,194034.72,45,33007.911,37
128261556,Gangnam,51,44456.688,192,27067.944,246,88704.718,136,124423.337,218,52203.22,151
128279413,Seocho,50,76342.906,279,56067.46,368,150630.695,295,123702.901,252,5025.06,66
128285884,Gangnam,50,3702.285,34,45378.784,53,174640.14,113,198428.475,132,103209.859,76
128330001,Gangnam,50,51319.289,170,43331.461,199,55169.38,163,131342.029,139,2106.84,60
128594869,Yongin,50,157007.28,309,98406.711,231,152667.411,282,124064.497,115,114601.46,92
128637331,Seocho,50,0,0,2430.607,14,7330.212,40,131470.412,13,115157.1,7
129010401,Seocho,50,35.9,3,3717.5,12,51968.83,82,126445.629,213,3995.378,40
129221581,Seocho,50,160296.972,122,169636.56,110,174359.942,130,146610.29,106,71607.82,49
129246423,Gangnam,50,82164.126,317,70042.665,285,83900.053,199,147990.44,116,20345.1,34
129297861,Gangnam,50,0,0,0,0,1081452.886,80,520467.49,50,62140,5
129447459,Seocho,50,117324.016,149,198360.829,119,272266.172,144,414214.963,114,57286.337,33
129591941,Goyang,49,4460.85,111,5220.847,168,5599.948,133,4984.6,139,2801.3,51
129888071,Gangnam,49,180863.001,147,164052.38,114,699128.62,123,612216.499,111,238244.108,34
129943753,Seongdong,49,59929.427,28,160725.373,146,209233.904,63,169537.562,203,91793.176,100
130011073,Gangnam,49,2965.4,6,10985.799,38,154383.75,120,188822.248,233,104282.576,106
130156228,Paju,49,775.25,11,1118.4,7,1042.7,12,386713.372,26,1497.438,19
130163806,Gangnam,49,46846.55,312,138064.773,163,157100.952,131,202933.308,272,48348.486,125
130317418,Suwon,49,4260.9,8,11770.17,6,165203.31,53,655802.643,128,304004.952,75
130420281,Yongsan,49,27146.724,16,64242.514,24,55137.634,33,192791.1,55,78696.59,17
130508241,Seocho,49,18015.187,122,77249.196,176,181682.871,259,280594.887,245,177157.749,89
130907399,Gangnam,48,107960.4,166,138660.923,83,359741.7,161,366294.28,119,116740.4,154
130936438,Jongno,48,113979.016,225,91386.76,235,131088.713,262,153787.654,164,68658.664,108
130986933,Yongsan,48,140571.15,11,88973.467,58,608851.94,70,130441.472,120,83365.449,61
131611289,Gangnam,48,15765.806,49,10346.99,19,41470.74,12,125244.1,43,87065.87,18
131672182,Songpa,48,88498.955,111,166769.533,240,91156.487,146,146550.257,128,125648.937,174
131781073,Gangnam,48,8862.768,54,22399.313,36,66749.589,40,121338.178,102,81471.201,86
131802447,Songpa,47,89035.052,445,169651.818,284,264604.384,188,216576.26,103,107283.14,56
131806301,Ulju,47,80806.912,133,153500.773,94,125783.295,70,121261.532,76,28657.056,31
131824042,Gangnam,47,18472.161,62,9343.739,44,168676.367,291,361711.823,220,13613.15,25
131884424,Gangnam,47,248.15,18,200040.019,161,140020.44,121,133494.17,102,26674.77,38
132065619,Seocho,47,0,0,59544.49,17,236275.33,51,126960.65,65,859.646,26
132392874,Gangnam,47,168.2,7,70759,20,146930.76,27,230503.67,39,75673.348,52
132413951,Gangseo,47,68190.083,325,130973.567,233,113159.302,230,177257.615,185,141554.695,113
132761082,Seocho,46,8428.75,120,4640.99,39,9078.4,38,15718.984,102,7031.914,56
132832271,Dobong,46,28499.5,11,0,0,186052.3,37,179260.3,24,19553.8,21
133139956,Seongbuk,46,71604.27,273,50213.05,191,131890.912,209,191327.698,221,24831.328,62
133182269,Seocho,46,53823.669,128,103797.568,171,162977.401,182,219527.893,123,173847.52,94
133857821,Yongsan,45,89055.168,190,86951.39,153,497646.232,174,762030.093,212,209047.08,66
133887238,Seodaemun,45,49930.717,425,32298.728,318,602485.059,253,680970.878,235,206264.722,72
133974198,Gangdong,45,21239.8,15,84370.7,37,188454.2,89,338805.775,103,234721.98,60
134044765,Gwangju,45,337399.319,226,442973.941,343,668387.834,276,797075.836,329,234220.46,80
134167662,Yongin,44,16171.018,210,23227.461,140,43579.077,149,165825.376,150,74193.07,68
134277272,Gimpo,44,9684.961,137,31263.76,83,66781.84,100,127180.27,165,30829.419,137
134446393,Mapo,44,359,14,2391.92,35,202777.721,50,121546.31,122,132982.232,21
134530867,Yangcheon,43,2731.3,18,4842.1,39,25527.648,56,121435.8,85,113723.7,55
134544951,Hanam,43,201682.13,235,147532.67,192,223917.724,214,341883.882,219,67906.519,81
134663863,Yongsan,43,219.7,8,2007.837,47,1642.98,32,123212.8,119,67565.9,71
134722666,Seocho,43,43746.15,24,15651.448,78,38258.93,69,125220.65,85,70378.83,27
134916709,Mapo,42,962.3,8,15393.81,12,94769.3,60,172457.136,89,52189.3,30
135045481,Seocho,41,90172.45,199,113733.314,287,154555.33,118,171924.214,150,27494.538,83
135621359,Seongdong,79,0,0,0,0,0,0,78327.066,53,27619.562,26
136422436,Gangnam,70,0,0,85230.668,17,67565.699,137,180422.5,64,14552.614,18
137035017,Gangnam,66,110126.98,55,131991.366,154,140756.65,92,236740.923,93,11131.182,146
137113421,Gangnam,66,0,0,0,0,0,0,126352.76,97,49783.978,68
137312823,Gangnam,65,2384.781,55,5284.29,64,2790.99,48,121369.53,43,1184.46,32
137384821,Gangnam,64,2749.178,114,78827.083,81,110201.584,127,121973.477,190,66772.939,85
137431594,Goyang,64,112219.084,247,88855.119,136,123355.769,175,213765.703,180,26478.566,107
137915961,Seongnam,61,0,0,0,0,0,0,145875.92,23,3097.84,14
138023641,Yongsan,60,52370.545,142,40308.438,92,133680.724,131,172452.448,122,48329.95,46
138339156,Seongbuk,58,24968.717,127,37759.649,140,50210.161,133,147285.853,102,60060.052,94
138474753,Seongnam,57,15282.6,33,86522.395,126,305543.874,224,203065.145,169,175018.93,287
138740983,Seocho,55,52384.249,222,49077.132,156,76146.146,222,186766.925,229,28428.677,94
138754015,Seongnam,55,65425.756,205,85790.965,177,97782.148,141,164006.88,105,62984.174,53
138911486,Seongnam,54,71985.335,118,47194.114,67,114779.396,127,122553.943,206,99470.024,102
138957914,Yongsan,53,58755.23,133,82505.38,162,149334.526,116,154572.46,85,9720.93,13
139154581,Yangcheon,51,0,0,0,0,0,0,160320.3,9,20471.28,17
139255238,Gangnam,49,159641.429,278,142788.829,266,152890.056,264,185926.088,238,130705.064,125
139256364,Songpa,49,115625.15,72,154431.56,131,321058.506,244,295185.35,207,252181,96
139261631,Yongsan,49,7805.4,36,26323.14,52,14943.75,58,153739.66,161,48014.2,87
139338293,Yongsan,47,12034.096,104,5233.86,40,45193.676,130,195800.812,186,35459.563,85
139444401,Gangnam,53,7731.447,12,32813,34,96483.12,54,243078.564,93,230965.942,100
141375705,Seongdong,43,69852,58,408681.7,152,646337.8,216,676430.41,154,169120.5,40
142374238,Yongsan,45,101152.996,188,90702.1,133,107796.134,145,244844.95,172,79575.86,79
142409451,Seongnam,56,1888.04,11,176618.65,45,122207.987,102,128483.336,110,86358.981,84
142433868,Gangnam,47,149111.075,367,197630.457,315,162492.16,234,395745.072,279,290582.071,148
143624027,Gangnam,66,139279.455,147,140953.707,210,125733.269,173,202973.378,107,44915.17,43
143693635,Yongin,60,21017.324,56,225029.144,58,164252.09,63,206453.154,81,53884.668,38
143811911,Seo-gu,54,131856.94,263,163645.399,231,272526.529,226,227015.107,211,24826.4,32
144087611,Yongsan,46,16469.288,126,11897.838,48,87050.355,104,220697.747,159,20806.025,91
144125581,Seocho,46,37399.944,135,44436.614,128,59907.221,216,127235.18,208,52718.72,103
144223009,Seongnam,44,191119.795,122,227735.993,126,912924.372,224,573495.935,251,38100.61,52
150028378,Seongdong,48,3051.79,12,20417.8,38,11183,19,130509.917,31,11551.28,19
150073801,Bucheon,49,126,5,21959.7,15,173362.06,49,120253.107,91,59637.726,54
150142757,Gangnam,41,164719.674,198,116294.196,106,207999.363,125,298174.657,102,239090.41,43
700450007,Seongdong,47,17329.4,106,3947.626,44,13005.67,105,128542.02,140,125911.688,128
700488094,Gangnam,41,129008.517,145,393588.382,178,209716.164,87,541622.852,119,190846.2,51
700623678,Yongsan,44,0,0,0,0,0,0,325726,127,157989.548,48
700980611,Gangnam,42,122877.924,165,157191.14,97,521250.018,167,1369965.23,185,487957.45,69
701475259,Gangnam,53,2878.343,54,5102.23,66,26058.966,81,120266.607,190,4218.373,58
701475562,Seocho,50,46456.726,68,24706.7,9,195619.136,57,253133.29,50,103062.21,15
701622001,Seongdong,40,23537.78,39,980.66,13,6876.57,32,156864.3,12,10449.8,15
702146359,Suwon,66,45420,7,104260.76,12,441473.63,68,41726.8,71,28366,53
702373971,Yongsan,52,36048.58,77,63420.85,102,112616.468,100,137462.289,133,83362.14,47
702994163,Gangnam,52,6173.132,54,66423.325,127,106679.546,179,468223.565,339,144880.454,125
703064431,Seongdong,42,30520.67,188,18099.01,86,19062.794,86,175696.502,163,67931.044,98
703198402,Seongnam,46,11769.312,71,70622.05,63,41450.583,122,125265.58,116,45343.2,46
703293462,Gangnam,37,27562.1,46,100609.8,88,77695.3,53,209777.9,115,113897.8,44
703354292,Gangnam,44,624,2,942.6,6,98725.02,109,198129.371,138,29422.857,62
703547882,Seongnam,37,4195.6,55,6027.05,34,67757.436,190,141955.197,185,52394.758,121
703584614,Nam-gu,41,3333.2,15,4335.3,32,28095.66,41,124373.158,98,111232.26,89
703823553,Seongdong,41,5227.777,57,1666.25,29,2945.2,28,8703.746,45,2526.686,37
704020556,Namyangju,39,0,0,35296.3,83,101628.4,119,126594.154,124,3758.36,12
704820611,Jeju,67,27501.625,213,90329.72,157,98919.323,185,128982.26,198,28739.821,108
704861672,Gangnam,44,1295.5,3,0,0,116276,18,344464.483,76,118011.91,35
704873941,Goyang,43,0,0,10275,7,310125.585,177,137613.624,125,123576.32,106
705040097,Gangnam,42,39568.1,66,145830.683,85,40579.566,42,224349.8,52,203730.5,44
705105053,Seocho,47,0,0,173650.12,30,353905.303,80,530843.083,91,214116.39,23
705582137,Seo-gu,56,21455,11,49501.15,54,287545.934,136,200784.36,217,15374.43,26
705665437,Gangnam,57,93398.246,204,112821.083,137,174181.48,153,119643.791,141,53832.69,35
705804956,Seongdong,51,0,0,262061.949,191,179759.212,117,338890.979,165,87573.328,70
706251069,Gangnam,39,35401.21,74,62767.34,153,135866.6,192,312498.61,141,69940.072,62
706344574,Yongin,50,54251.822,289,80948.028,270,74031.209,170,119256.158,148,118142.797,80
706345224,Gangnam,43,27,1,6281.9,25,2982,4,150499.09,17,8616.55,13
706465416,Seocho,47,244427.474,282,192668.604,156,187679.722,151,260838.504,157,115085.06,65
706492661,Goyang,39,51844.527,206,54533.983,141,65975.514,201,138831.09,168,32956.76,73
706518014,Seongbuk,57,130330.204,80,126699.536,72,9241.931,56,133186.384,49,10248.01,8
706538028,Gangnam,59,83934.48,77,88321.51,93,101352.4,70,135792.914,112,64907.7,37
706670424,Gangnam,45,50249.19,34,81884.26,58,91130.96,30,135289.4,73,126690.8,49
706772549,Gangnam,82,199569.86,196,234591.101,117,481167.46,117,486266.682,143,337565.64,43
707029091,Gangnam,44,45459.368,315,76380.879,309,148958.926,269,151627.706,210,92271.51,93
707068844,Gangnam,50,114192.528,219,70365.859,235,153078.21,138,124190.022,86,72734.6,45
707259891,Gangnam,54,15536.792,215,12738.07,90,17569.58,43,126515.24,104,186725.23,44
707362545,Paju,40,36117.61,241,41803.13,152,81165.25,132,119238.53,147,71843.65,60
707387683,Gunpo,41,0,0,0,0,0,0,142752.85,47,101723.165,29
707491108,Seocho,44,23,1,8994.45,9,33575.23,17,113555.03,36,47856.79,52
707527809,Yongsan,42,21598.64,71,32049.91,56,149521.35,112,475235.53,195,125597.2,57
707942016,Gangnam,35,0,0,0,0,0,0,127984.33,122,45246.65,119
707956401,Seongdong,40,2538.089,62,993.18,43,915.83,28,1907.34,21,674.3,9
708054051,Gimhae,73,335745.33,110,219351.131,74,146160.307,53,209021.39,64,54289.67,24
708495549,Seongnam,38,112.15,4,8439.39,31,29775.05,47,124422.6,80,56912.9,51
708573101,Namyangju,73,1062.89,41,350.2,3,453,14,202082.6,52,63584.45,35
708709851,Gangnam,47,70977.221,383,394999.194,918,311068.666,502,124059.692,242,115478.176,178
708959051,Seongnam,44,16799.9,137,22543.224,130,20882.508,131,130447.729,82,3575.4,22
708978989,Jeonju,65,69219.6,98,68317.37,82,123456.35,73,342149.57,122,90256.98,122
709334176,Seocho,52,160647.04,144,85085.15,60,175185.04,136,278623.27,140,134311.9,76
709360932,Gangnam,40,75854.114,198,137614.111,199,214333.67,146,688084.286,278,320461.866,103
709468086,Seongnam,48,183707.72,137,137576.945,123,193936.876,128,157692.214,83,21771.47,37
709481962,Namyangju,47,1215.59,8,107,4,42699.4,17,123822.34,116,50332.779,44
709583234,Seongnam,49,8041.9,37,12272.8,49,99939.01,121,177647.04,140,44548.43,37
709923071,Yongsan,74,98855.961,144,82943.629,115,75489.458,139,173155.496,118,49208.456,66
709990861,Seongnam,51,28379.107,136,36789.379,125,42338.32,126,151089.377,174,3014.9,84
710046711,Gangnam,76,134330.2,80,22831.978,12,44238,23,134683.5,51,21902.5,22
710098954,Gangnam,46,6872.89,22,111096.16,93,229304.241,208,333499.699,141,138388.881,80
710140355,Suseong,42,73601.593,35,147455.678,101,91010.59,77,160319.61,44,36875.16,36
710163572,Seongdong,45,52391.815,55,100337.99,87,296723.27,144,269119.39,123,51453.71,15
710283946,Yangcheon,45,153651.1,99,185576.825,160,125299.09,126,133874.601,140,39462.046,76
710463151,Gangnam,83,26445.803,161,71900.184,161,75567.738,167,318776.9,100,35737.746,45
710547757,Seocho,43,5770.375,50,23997.2,13,110438.764,84,125025.921,173,0,0
710570147,Gangnam,45,143508.154,334,79769.07,107,93991.39,178,148850.298,238,73041.88,100
710572735,Yongsan,44,0,0,0,0,75010.575,118,124011.861,173,71254.244,103
710582063,Yongsan,63,150838.249,275,141062.225,227,115742.061,283,166694.556,217,38407.13,36
710874235,Seongdong,45,23939.063,269,12365.426,159,6355.097,96,135894.54,78,76650.027,141
711003815,Seongdong,45,169379.587,177,291377.736,291,680522.89,330,617601.744,283,194518.779,127
711043137,Seocho,49,449.75,10,18055.2,22,108160.495,157,136389.73,115,844.3,25
711273017,Hwaseong,43,175.3,8,5391.3,10,2104.7,6,124653.56,43,72700.93,54
711371791,Paju,41,983.88,22,1730.4,16,123072.904,181,129451.506,204,37876.01,109
711521299,Suwon,45,37245.528,82,38737.96,70,4411.1,12,120531.8,14,62787.18,12
711656842,Seocho,55,25457.972,55,54022.555,111,90483.85,164,415404.24,91,12828.81,34
712114101,Seocho,57,34076.667,103,198504.893,76,297765.947,177,165746.078,163,49413.47,42
712486317,Gangnam,45,12932,3,63172.2,14,136519.919,61,414600.43,46,120584.5,8
712630146,Seongnam,54,3890.12,12,6853.484,7,36275.885,78,127903.988,70,13275.613,28
712855591,Seongnam,55,30512.185,180,104932.52,119,111584.089,148,123208.643,205,105065.577,86
713061161,Gangnam,47,7599.696,13,6130.4,15,26822.36,68,150195.879,107,137066.18,67
713187391,Gangnam,53,133767.95,110,104592.698,123,102362.36,58,151223.549,166,15043.78,15
713461011,Gangnam,50,147004.51,190,253172.4,195,228128.515,175,235799.45,118,288738.848,62
713578593,Seongdong,42,1324.57,35,4576.896,32,12386.928,50,5587.543,27,2700.53,36
713788704,Gangnam,46,74063.461,122,71009.383,109,147316.163,226,120211.45,178,63289.15,72
713828501,Mapo,65,166818.391,329,178901.454,344,234481.784,238,159165.094,133,58504.845,63
713869052,Seongdong,45,0,0,85971.2,20,284415.44,96,383687.508,126,572850.5,79
714344433,Gangnam,64,134409.88,110,105996.8,121,110118.936,163,139351.12,46,19984.86,31
714519902,Gangnam,56,352831.309,242,285090.643,368,120850.083,204,200144.283,156,89090.504,70
714599464,Seongnam,42,30756.951,88,115494.034,126,335794.939,233,428815.263,173,231932.2,98
714844831,Jongno,52,50961.162,88,21511.453,77,45268.173,112,158259.196,218,97380.732,93
715792661,Songpa,68,4658.947,67,2689.62,58,4296.18,60,125581.76,189,8610.96,77
715982613,Seocho,66,189188.3,33,117353.892,30,180209.902,26,203263.74,27,88048.06,23
716599415,Gyeongsan,43,486.56,6,0,0,1244.7,11,127988.1,11,1406.65,14
716782481,Gangdong,38,5249.9,8,6667.1,13,25921.1,38,131560.526,134,28001.29,45
716903784,Dalseong,52,3538.66,15,4518.3,17,58478.94,72,120467.86,96,57655.5,32
717099709,Seongbuk,39,3493.25,76,3023.5,15,174879.762,85,191060.087,173,27953.941,74
717333134,Yongsan,51,0,0,0,0,0,0,130310.588,112,192113.386,80
717814612,Yeongdeungpo,38,3131.188,111,4054.117,153,8722.51,114,7054.12,110,2510.21,63
718212378,Goyang,39,8334,18,0,0,9862.9,9,128457.834,111,28767.399,64
718267142,Gangnam,44,25865.842,29,48774.08,42,44786.01,50,205992.382,132,29227.425,42
718713478,Junggu,49,11108.6,37,48474.21,94,76992.36,100,126699.05,82,41258.45,49
718826761,Gangnam,51,293445.536,118,191948.172,62,383088.105,110,221813.166,80,40446.2,22
718917231,Goyang,49,256.6,9,206,3,14740.6,20,127209.62,84,31586.9,30
719171609,Gangnam,67,96833.478,189,54266.23,146,65917.696,149,123264.49,208,20970.268,52
719538071,Songpa,39,1659.506,35,258,9,1179.9,18,130695.9,92,59879.243,110
719544865,Gangnam,60,134268.898,135,128743.977,203,175878.673,204,182994.271,158,123965.057,53
719675609,Buk-gu,50,17601.97,50,107025.2,90,90128.09,89,227042.68,105,91652.05,48
719757854,Gangnam,57,23910.31,46,15218.744,29,17698.462,35,232558.985,76,36747.2,39
719807211,Gangnam,47,62603.592,158,116477.169,159,104091.669,142,121285.356,109,60880.26,61
719848204,Dalseo,54,11801.02,45,27775.57,55,98253.9,78,170496.61,89,147587.78,85
719882644,Seongdong,44,78937.345,335,79160.311,465,38426.453,346,251822.456,205,55545.3,140
720054937,Gangnam,38,1398.37,30,1089.28,43,979.5,140,1571.567,151,630.1,81
720144011,Geoje,50,18847.588,78,9234.834,78,99711.966,130,184664.546,167,116760.076,61
720655461,Gangnam,69,130461.312,374,50324.253,154,153243.865,171,170377.2,230,97533.94,165
720825557,Gwangjin,39,10266.74,131,6179.3,43,7735.132,66,124747.583,97,9236.313,38
720975312,Seocho,57,255588.742,67,199764.308,92,110757.544,106,386843.053,145,105393.58,70
721559218,Seocho,41,610308.944,130,256237.052,104,252579.895,97,144435.255,112,70619.05,58
721720871,Seongdong,37,1866.36,63,3455.816,53,6769.379,85,2807.63,85,2492.339,36
721817467,Seongbuk,39,9484.303,196,9863.905,264,3659.792,65,14465.28,49,974.92,26
721844394,Songpa,36,69354.101,182,183504.755,207,309832.646,270,287725.572,205,113830.628,89
721859336,Dongjak,35,0,0,0,0,1223.59,36,120383.71,78,60944.437,164
721923733,Suseong,62,12230.32,56,55598.15,41,40360.21,78,133839.3,79,8031.49,22
721923761,Suseong,60,152316.935,79,126484.223,88,46454.13,48,162326.67,87,127201.578,22
721961868,Yongsan,49,93902.059,328,184716.867,307,157868.336,219,283318.14,165,108221.342,55
721978161,Seongbuk,38,346,16,378.8,32,1005.38,25,597.95,19,8444.7,39
722023852,Gangnam,45,26195.75,807,15571.712,679,12509.105,479,122115.23,471,124311.279,206
722053034,Dong-gu,42,34337.638,161,61602.512,138,74729.1,134,161356.098,115,51564.86,35
722125141,Seocho,44,51.1,2,24,1,0,0,105776,6,143603.1,6
722428309,Gangnam,38,49423.967,95,46631.557,118,60056.724,75,115864.38,132,113613.31,49
722581412,Dalseo,43,160362.314,202,158655.876,200,230675.242,178,127797.952,163,189844.192,75
722623142,Gangnam,34,108009.179,105,128256.69,124,105817.8,82,143645.923,176,8688.35,16
722662375,Seocho,36,2784.5,36,2842.48,44,1661.44,15,2444.841,34,9741.726,39
722699408,Seocho,48,2663.26,13,367.65,8,0,0,181715,13,154992.35,11
722734691,Dong-gu,52,155040.61,108,150778.58,112,170997.16,110,197472.724,150,86032.97,63
722777371,Suseong,46,126542.755,320,138203.352,274,199774.754,187,198298.774,126,94819.97,82
722870502,Suseong,79,29793.852,62,70905.576,76,105797.81,90,128937.52,87,31980.11,39
722923641,Seongnam,69,38281.7,63,127866.4,84,59397.064,58,144196.696,145,36121.26,55
723077031,Chilgok,55,282863.33,171,355576.01,159,96914.913,144,128489.25,123,39378.29,55
723361626,Seongnam,52,108964.396,154,114744.18,184,268063.079,165,146340.28,149,155266.76,78
723550791,Suseong,70,167322.946,62,129843.6,36,496.47,11,121470.5,61,80780.7,24
723596894,Gwangju,41,276.4,3,720,1,2018.9,16,152995.479,29,1005.5,4
723723538,Namyangju,33,8998.8,32,9283.256,47,62419.5,67,120718.923,82,21828.67,54
723781977,Gunpo,61,147996.23,82,216398.312,173,230819.969,250,272117.459,227,145241.759,130
723808222,Gangnam,47,23453.346,71,47376.712,114,205300.696,298,282124.086,245,55154.716,90
723835071,Gimcheon,47,0,0,0,0,366487,33,333200.1,43,3599.5,4
723994743,Namyangju,45,0,0,0,2,182878.9,127,189898.274,256,113226.598,87
724522281,Seongdong,43,12752.372,76,6457.929,66,7619.088,93,128912.58,94,53776.078,96
724579121,Gangseo,38,2672.1,8,2713.3,13,23334.5,26,184530,93,10099.02,13
724627082,Suseong,41,90425.755,322,72945.351,279,123392.692,143,124278.355,144,106482.748,69
724751796,Jeju,44,11767.332,89,110270.178,83,102787.542,71,220146.644,110,90118.17,84
725012241,Gangnam,55,21759.88,23,36733.36,67,169471.4,26,154903.2,63,78096.2,32
725473662,Suwon,42,58531.414,117,109954.189,100,144911.663,92,139071.3,88,19030.4,20
727422351,Dalseo,59,333253.544,173,435367.696,180,142459.21,111,143437.7,105,210412.42,37
727463793,Yongsan,50,48613.98,123,26499.115,97,22061.27,73,136246.19,78,128633.74,102
727550957,Gangnam,60,138829.926,117,146771.78,98,105696.93,81,130794.65,73,11129.7,16
727603408,Songpa,46,57947.16,114,147011.61,145,221961.6,80,142250.14,62,101379.24,46
727609491,Gangnam,53,18930.175,110,12927.331,32,30037.556,96,124758.53,132,80846.382,165
727643202,Jincheon,47,50111.85,110,104699.372,96,147417.035,70,136081.245,122,95951.874,65
727686173,Gangnam,36,0,0,0,0,55107.5,54,144426.672,130,7237.235,32
727719827,Seo-gu,49,338718.46,129,234411.86,101,581104.25,111,136591.96,26,79664.94,45
727812431,Uiwang,44,62533.342,151,140758.491,124,123154.092,136,172348.869,259,37242.146,179
727874485,Gangnam,58,53011.444,138,103257.5,181,123945.025,148,164228.366,174,92855.072,162
